,company_link,company_name,job_link,job_location,job_summary,job_title
1385,http://www.indeed.com/cmp/Docs,DOCS,http://www.indeed.com/rc/clk?jk=b63e17ab7d108dff&fccid=fa83b949ee3ba906,"Washington, DC 20001 (Shaw area)",Assist efforts to obtain external scientific and clinical validation of clinical research protocols by establishing links with outside experts to initiate and...,Clinical Scientist in Maryland - Hematology/Oncology
1386,http://www.indeed.com/cmp/City-of-Hope,City Of Hope,http://www.indeed.com/rc/clk?jk=e5899878b22e3abd&fccid=e4c4ad85ebf29819,"Duarte, CA 91010",California Clinical Laboratory Scientist (CLS) licensure is required; Performs all technical procedures and other tests in the Flow Cytometry Laboratory in...,Clinical Laboratory Scientist (CLS) - Flow Cytometry Tech Lead
1387,http://www.indeed.com/cmp/Wsp-Parsons-Brinckerhoff,WSP | Parsons Brinckerhoff,http://www.indeed.com/rc/clk?jk=8c869bacdc7a5334&fccid=a0ecbc8328064f26,"Sacramento, CA","Approximately 34,000 employees, including engineers, technicians, scientists, architects, planners, surveyors, program and construction management professionals...",SharePoint Architect (Server Farm Administrator)
1388,,"Resource Options, Inc.",http://www.indeed.com/rc/clk?jk=38e337b9f00dc8e5&fccid=3d3d7387d4d1c553,"Long Island City, NY","This individual should have experience preparing scientific reports, permit applications, environmental impact assessments, and compliance evaluations....",Environmental Scientists
1389,http://www.indeed.com/cmp/Buzzfeed,BuzzFeed,http://www.indeed.com/rc/clk?jk=0422def39761528a&fccid=aadc8cd1bc50c192,"New York, NY",Ensure media plans include accurate pricing and available inventory and adhere to defined business processes to ensure optimal program performance....,Client Services Manager (LatAm)
1390,http://www.indeed.com/cmp/National-Jewish-Health,National Jewish Health,http://www.indeed.com/rc/clk?jk=61d4bb702a3262b7&fccid=5106f86f22f50099,"Denver, CO","The position performs as an entry level technologist under the direction of the laboratory manager/supervisor, specific analysis/assays in the clinical...",Clinical Laboratory Scientist I
1391,http://www.indeed.com/cmp/Walmart-Ecommerce,Walmart eCommerce,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ASqHCEO9GpEUGjkXl8JxXxJB8G4bxm4-V1wqiPq6GTVg0dexUg4LUC1Xvy-Hj3JfvgW6Kn5vqROfEP7DBmdabnwGqVZXSr7gqBOaZltwR5TlPJtKzwqE1-IO0CXhoGzDGP3SoNTUll1xhn7NJxNuAuyEvO34pNHt55ShJpHMQOsJAtZIxHPU25bP25rpYReFVNNe7zeQMb6pLKzTq_Kyhe-ycOamQ9SQ9wA1rzEkGktWq9qTbsIDdWmmIV4bzRcylpB2XGxlLySyfzUSSvfW3x1Ghyj3BBCf9R-U-psg3vtNSajkeCaxERZgrblQiDh4VvzfrZ8OJv3c89DJQB4sadIvWoyGPqrCl0NNFralcOkM75eQwhDyR6PrB1b4xisAeEo2no2DRlBfSMLQ5Bceuy&p=4&sk=&fvj=0,"San Bruno, CA 94066","We employ big data at scale -- from machine learning, data mining and optimization algorithms, to modeling and analyzing massive flows of data from online,...",Data Scientist
1392,http://www.indeed.com/cmp/Norwich-Pharma-Services,Norwich Pharma Services,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bc1Uk6hk32V41oqfeZq78_6tSs421HMn5AfGl_R7HVJYx5_mvEZHYSwV6R84cM01sHX14l_lkSrmDcdrSt6PQGgqYxi8BvCeTVPJXXjtJfF-8i0WPoNypjIpObRDai1qUHUev2qaSPh3QO_NB7Yez3JjHHhHc8qKO4EMBMvDnK3IDN3Uz5cGEB0Oa7zV4O8ailWS4I4-DpONxkvApP_osrGS3X7yJJdbV_MmCpDvRQPRqvPQg7ng_T37wc8fA2Hv3Rucsr52D8vhIT9b3eEKVYDBC9J0SZfUoyVeBgtNkaW8ic17DlX-FQQxoykNaCMh_qoAogMwpe6MMyVxV1XSoX3bzOQkXw6BomiQbT-b4XSxqqDECy0VmroHGcy5kOHA5XhXi7eCAbJHZdNeCWIjKJA8_6WQSAGI_uG0oT-43Pqv8MsC0cC8feTvdSEKh0SHv8fWfuO7mF2NwzA1IxOggA_6R5nZzB5kJvNyoSSykvipyy4lZyNomk&p=5&sk=&fvj=0,"Norwich, NY","Responsible for technical and scientific integrity of work performed by personnel. Strong organizational skills, ability to manage and complete assigned....",Sr Research Associate
1393,,xometry,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CD0OELDEqnL1IQCqVn7JgUoxXlX_sWZXJ9O4WRWF7QAoM98PEH3ZJjA_WW0BamLBAM1zBjSphw4wS8yZn8FeByfwrjaqRE1p03_y-n2hTd1cR7d8JCY89AwLjLYNasrvIUbF3jJ-ua3Hg4tvrwPdEE3y1pbL5hnkfkYFF0t2vZqDvf0aEi-TTnn6VVMQMcg5rxEwI-u2b1LChDmjYIPO7qt6e2BKRmPebXGsFiJZzPi-m7qHfd2xtz6qzX0x0rhWXc9jGmDf0zwidxXIgrgvNnyPSR90kdv8LGMqe--0NP7AX51UyZb22Ig-X-TvdLlwdQTjzv4WQ9guixWI_dMuSoHJLzkz8jFt9L_rAcb5s9hwWgx1dpwGNFzERSUnxA7rzrqeyFc_0PGsaKy5vRBMuqyeJ6yaJOtmo=&p=1&sk=&fvj=0,"Durham, NC","Xometry is seeking a data scientist to build the proprietary software that powers our analysis engine. Knowledge of machine learning, optimization, and fitting...",Data Scientist
1394,,"Syntelli Solutions, Inc",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dqrr-Rjg2XLksGNbp1zr5zrpCZUmaYUPA5zQ_vrCj_X6a_99tNJpNpXW6b2-NnzR-s72LGlIrkkvWFRwr2frmiwkGfTVc8Qgg6uKo4D4z8Hcb6niEHqdp_J0Q9g6aYSoYTmug_FVffV-BytzsyRywafvrMsPx6M0kTj3TQyracI-gRY9EWTjapRGiWpY6Mr6s-Vxky1q8nmUPXgSvIkgegyjq9u0kdKUWYJDVNbaO5EP54vT5mz8__yd2gcwWs-l79uIhD4U1tyl8QlwoJQwMFjdJiMsl118oqQt65n7JVtglTqvljVy41imYnqP0DX8LkHkaihlkaa7fvqP_V5gM0TMW3QJzNB3u2eZQxQ2SY6A4hGg_W0Qe6MAonv_0C5idN4ppt0TJKYMRmbH4F7V_HS6vmnIfxTIP2ZWrJ1p-HSw==&p=2&sk=&fvj=1,"Charlotte, NC 28277",Senior/Lead Data Scientist:. 2+ years as Senior/Lead Data Scientist. Lead role in our very fast growing Data Science team from marketing analytics perspective....,Data Scientist
1395,http://www.indeed.com/cmp/Apple,Apple,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALQmW7bRT3ZHKtaJjNXoPCk-0cM-l34xOFPWKqIvS2lWSq05NV_kkvGRlQcNMmayG_IF0sJM754ko_fNdaAu4z8ZTtrZ1NKD-tCAelz2kg6rHF6SKruD7fmyblbL-ByvZUQcBz8vJ2izbsv-pBkymCWOtHGv42SDuNZbQzCfTxmK-oCdduek8JCIzbP3rhTEAB1skx5NUGn1ucz2SswkeQRDgDMvXzUP_dWBidpgqhDuP8IqUD1BjGVXQ_aJWGcHw8dorqWwRv-RmrGThq13QgGIqmlo7q69q-iTYWclOvEpsL0q0s2BDM0s4RrkiaqV4RHBVwUIOL-hwnXdaQzfyT7ygzysW9201mRkZCyuCdi7ixbnv8r2s7ZrheV6cNsyxOa0QK85hWGl0GgN5clVY0o52gOozBDSvQQGcE0r30yzetOyOMdleFgknCI_T4GwRBD_J19h9W2wxw48UU5fLBfHGXj9u-TRoDDiTINzZEift3vIxleYwQceXCPPUTVIN5RP6dj3yxZ17A3pBLWN91u4prGqBI_5rmkgSWrmt3CsOb7YG5m2-t&p=3&sk=&fvj=0,"Santa Clara Valley, CA","Graduate degree required in Business (with quantitative emphasis), Statistics, Data Mining, Machine Learning, Analytics, Econometrics, Mathematics, Operations...",Sr. Data Scientist for Product Marketing - Customer Analytics Engineering
1396,,Bioverativ Therapeutics Inc,http://www.indeed.com/rc/clk?jk=a38508bf51c691d1&fccid=596ff77f3653d5af,"Waltham, MA","Develop and maintain relationships with program counterparts in Clinical Development, Pre-Clinical Safety, Research, Regulatory, Clinical Operations, Clinical...","Medical Director, Drug Safety"
1397,http://www.indeed.com/cmp/Medimmune,"MedImmune, LLC",http://www.indeed.com/rc/clk?jk=3dc5774922f361b4&fccid=23b9a517ff55b9c7,"Gaithersburg, MD","As a Scientist I, Biophysics in Gaithersburg, MD, you’ll play a pivotal role in channeling our scientific capabilities to make a positive impact on changing...","Scientist I, Biophysics - Gaithersburg, MD"
1398,http://www.indeed.com/cmp/Ball-Aerospace,Ball Aerospace,http://www.indeed.com/rc/clk?jk=535e0bad914eca73&fccid=82c5e27e77990fa2,"Lafayette, CO","Our team of more than 3,000 engineers, scientists, technicians and support staff drives all the achievements at Ball Aerospace....",Senior C# Web Application Developer (660495)
1399,http://www.indeed.com/cmp/Volt,Volt Workforce Solutions,http://www.indeed.com/rc/clk?jk=08eebce7ce5c1026&fccid=86c0b4fa6c1398be,"Hazelwood, MO",Applies scientific principles and techniques to exercises and experiments. Organizes workload to meet project goals and understand priorities and completes...,Support Scientist
1400,http://www.indeed.com/cmp/Docs,DOCS,http://www.indeed.com/rc/clk?jk=b63e17ab7d108dff&fccid=fa83b949ee3ba906,"Washington, DC 20001 (Shaw area)",Assist efforts to obtain external scientific and clinical validation of clinical research protocols by establishing links with outside experts to initiate and...,Clinical Scientist in Maryland - Hematology/Oncology
1401,,"Resource Options, Inc.",http://www.indeed.com/rc/clk?jk=38e337b9f00dc8e5&fccid=3d3d7387d4d1c553,"Long Island City, NY","This individual should have experience preparing scientific reports, permit applications, environmental impact assessments, and compliance evaluations....",Environmental Scientists
1402,http://www.indeed.com/cmp/Thomas-Jefferson-University-and-Hospitals,Thomas Jefferson University Hospital,http://www.indeed.com/rc/clk?jk=f1be254b5d0f52c6&fccid=cce48ad42816872f,"Philadelphia, PA","Thomas Jefferson University and Hospitals provide excellent clinical and compassionate care for our patients in the Philadelphia region, educate the health...",Nurse Data Manager II - Surgery
1403,,Zymergen,http://www.indeed.com/rc/clk?jk=d4e08af2134af47c&fccid=c2aed722996a4145,"Emeryville, CA 94608","A Laboratory Information Management System (LIMS) that collects and organizes large volumes of raw and analytic data from a variety of sources and formats, and...",Sr. Java Software Engineer
1404,http://www.indeed.com/cmp/Wsp-Parsons-Brinckerhoff,WSP | Parsons Brinckerhoff,http://www.indeed.com/rc/clk?jk=71d98e261da25068&fccid=a0ecbc8328064f26,"New York, NY","Prepare Health and Safety Plans (HASPs), and demonstrate the ability to implement safe work practices in the field in accordance with the HASP and other...",Senior Environmental Geologist
1405,http://www.indeed.com/cmp/Walmart-Ecommerce,Walmart eCommerce,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ASqHCEO9GpEUGjkXl8JxXxJB8G4bxm4-V1wqiPq6GTVg0dexUg4LUC1Xvy-Hj3JfvgW6Kn5vqROfEP7DBmdabnwGqVZXSr7gqBOaZltwR5TlPJtKzwqE1-IO0CXhoGzDGP3SoNTUll1xhn7NJxNuAuAJN3_pUuaLH3ImmXs5Hf7uUUMO6pbtmxnMnEK0xJquSKRvFUt00sBaUKIiK8Tl7k2VjOZZO4AtiOogfSi_odXJq4n3qpAlgPUaSWv2dkI9yD1q8PvRFPtqnP3ENuvSG4SBy1DkH7M6L8yue5qk8ylx2zlcARr1uaYEN_fGzLZJB9tRSvdrkPEPYajOZVA-nZ0ZB0ntD4wVsrEbGola-F6x_dOavEa6mu5x-_v_AmSJrcPz7Rt5wmMemVXLbchFvz&p=4&sk=&fvj=0,"San Bruno, CA 94066","We employ big data at scale -- from machine learning, data mining and optimization algorithms, to modeling and analyzing massive flows of data from online,...",Data Scientist
1406,http://www.indeed.com/cmp/Norwich-Pharma-Services,Norwich Pharma Services,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bc1Uk6hk32V41oqfeZq78_6tSs421HMn5AfGl_R7HVJYx5_mvEZHYSwV6R84cM01sHX14l_lkSrmDcdrSt6PQGgqYxi8BvCeTVPJXXjtJfF-8i0WPoNypjIpObRDai1qUHUev2qaSPh0xOewf7Aru5d-1o6CsZcuLiZpzmTRemOJc9w7aL-ajytzDEsoPZq8nPpj3raq5TFrbexWMLmyoF7K2qwVLEHyMD2orQLZpmmjS1n8NXPyFyyRtrTq2EB3CC1lAk5XhLw4ZYHNk-vcxMQ3BCzLPJF2fwzpFeOnZwhUNTgT8eC7-XVROiYaHvAlSRQ1a5AnoVAYYB8PszA_9iifWoKmxhTs1oQTChnERczV-PWluUREfaYevYUqWrTqkcpG-ZI598FVXKVttgmWEZCG8kfaymFLYV5dLymEVtHRLUPvt6mi90Ckj9517AkLfM2eYQOhb6tvIgD5sN_uoLaUFaO3A20BP99LH1_TAmHQuSLWaMTHtB&p=5&sk=&fvj=0,"Norwich, NY","Responsible for technical and scientific integrity of work performed by personnel. Strong organizational skills, ability to manage and complete assigned....",Sr Research Associate
1407,http://www.indeed.com/cmp/Norwich-Pharma-Services,Norwich Pharma Services,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bc1Uk6hk32V41oqfeZq78_6tSs421HMn5AfGl_R7HVJYx5_mvEZHYSwV6R84cM01sHX14l_lkSrmDcdrSt6PQGgqYxi8BvCeTVPJXXjtJfF-8i0WPoNypjIpObRDai1qUHUev2qaSPh0xOewf7Aru5-qvGlbDq2ZoSCf-DbSGd_RN1jb6rzVejOpL86RPu3l1Ocm0UsNW7HeMRJIhd4XCrJAqui-MQ28TKtJ9yXBOEEdHHHC02Oz4CMs6T4nqpLz3wTyPGff--3bGpw4U2t-A6Vir5djyZDhJe2U2_lx9s7ISeB6rHJkVsvKcJ6yw1oWB6rDnwUTBNtaqwCRXvlgiSsP35TM7rKktfkyOuL3lmZKlEODdol6iaJ62HDlCDEzHhRFCLgucmswUNoyNi6iNs7YzEKGtLAMs2zsfTL9DsGHC6abQtm28FP82YRe4WRPlNJ94vTwEpVLmCbXqQE-J9ovVJ-WD8H1FWSiuIMesq8gU1WEKyLx46&p=1&sk=&fvj=0,"Norwich, NY","Responsible for technical and scientific integrity of work performed by personnel. Strong organizational skills, ability to manage and complete assigned....",Sr Research Associate
1408,,"Syntelli Solutions, Inc",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dqrr-Rjg2XLksGNbp1zr5zrpCZUmaYUPA5zQ_vrCj_X6a_99tNJpNpXW6b2-NnzR-s72LGlIrkkvWFRwr2frmiwkGfTVc8Qgg6uKo4D4z8Hcb6niEHqdp_J0Q9g6aYSoYTmug_FVffV-BytzsyRywafvrMsPx6M0msSp4K5Vwi2ktFBtpxGbu1CxBD7AJBKfBtqQQnpEZVFZrGLCLdjWBkm-sdHFLzcl-84lqMMUPzRPwnrO-tWNCfaapawtlvHPq0rrdU50V_y6ByaImnN6zSAy_33jvvXRGv3UkXqofaQ70JbpqsRNETxVlAopAitYPLMYirTpOp9iq7iW_ttBxTQ-sHYeyADfHCVJu1foGx7a4NFUd7HTkTmKmYlzQt4ZUNFl2c5Qoj6YyaYIknDpIkqycmoB2hOtudSyNIwiCAmQ==&p=2&sk=&fvj=1,"Charlotte, NC 28277",Senior/Lead Data Scientist:. 2+ years as Senior/Lead Data Scientist. Lead role in our very fast growing Data Science team from marketing analytics perspective....,Data Scientist
1409,,xometry,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CD0OELDEqnL1IQCqVn7JgUoxXlX_sWZXJ9O4WRWF7QAoM98PEH3ZJjA_WW0BamLBAM1zBjSphw4wS8yZn8FeByfwrjaqRE1p03_y-n2hTd1cR7d8JCY89AwLjLYNasrvIUbF3jJ-ua3Hg4tvrwPdEE3y1pbL5hnke-JtOpfIkb6su8qZXv7ne-kRnd-ZkOlCLj6MPFRoGxpcvR9zKohK5-RKZtogY3YHvmsyYzZp3G5PJ_8vMtk0jVPGWGFLOX-hhqt6Wynz5zvrD9vFDknhHbfn8J6cVzw-ZBpFgozFg0iWgHOUlf6MYhcwas_LgWD8t5oCOkveBsm6tRalw3DTxw6zY28rfBidcifQm480Aax40mPxr1zT1NOMsySYKwC0l9zpKLP1yIqlcVvV6SdkkjB0RdSusYADQ=&p=3&sk=&fvj=0,"Durham, NC","Xometry is seeking a data scientist to build the proprietary software that powers our analysis engine. Knowledge of machine learning, optimization, and fitting...",Data Scientist
1410,http://www.indeed.com/cmp/Merck,Merck,http://www.indeed.com/rc/clk?jk=c20b795aa9e3e175&fccid=c38b7d5e0419a6a7,"Madison, NJ","Ensure an overall high quality of development work and residue chemistry/metabolism/bioanalytical support through routine literature searches, participation in...","Principle Scientist, Drug Safety & Metabolism Job"
1411,,Bioverativ Therapeutics Inc,http://www.indeed.com/rc/clk?jk=a38508bf51c691d1&fccid=596ff77f3653d5af,"Waltham, MA","Develop and maintain relationships with program counterparts in Clinical Development, Pre-Clinical Safety, Research, Regulatory, Clinical Operations, Clinical...","Medical Director, Drug Safety"
1412,http://www.indeed.com/cmp/Wsp-Parsons-Brinckerhoff,WSP | Parsons Brinckerhoff,http://www.indeed.com/rc/clk?jk=71d98e261da25068&fccid=a0ecbc8328064f26,"New York, NY","Prepare Health and Safety Plans (HASPs), and demonstrate the ability to implement safe work practices in the field in accordance with the HASP and other...",Senior Environmental Geologist
1413,http://www.indeed.com/cmp/Thomas-Jefferson-University-and-Hospitals,Thomas Jefferson University Hospital,http://www.indeed.com/rc/clk?jk=f1be254b5d0f52c6&fccid=cce48ad42816872f,"Philadelphia, PA","Thomas Jefferson University and Hospitals provide excellent clinical and compassionate care for our patients in the Philadelphia region, educate the health...",Nurse Data Manager II - Surgery
1414,,Zymergen,http://www.indeed.com/rc/clk?jk=d4e08af2134af47c&fccid=c2aed722996a4145,"Emeryville, CA 94608","A Laboratory Information Management System (LIMS) that collects and organizes large volumes of raw and analytic data from a variety of sources and formats, and...",Sr. Java Software Engineer
1415,http://www.indeed.com/cmp/Thermo-Fisher-Scientific,Thermo Fisher Scientific,http://www.indeed.com/rc/clk?jk=146e346b203af089&fccid=126e3afd205caa95,"Fremont, CA 94537 (Cabrillo area)","Strong working knowledge of clinical analyzers. Thermo Fisher Scientific is an EEO/Affirmative Action Employer and does not discriminate on the basis of race,...","Engineer Scientist III, QC"
1416,http://www.indeed.com/cmp/Walmart-Ecommerce,Walmart eCommerce,http://www.indeed.com/rc/clk?jk=205a9365568411df&fccid=8c49e99f20f89e48,"San Bruno, CA 94066","Data scientists, front and back-end engineers, product managers, and web and UX/UI teams collaborate alongside e-commerce experts to envision, prototype, and...","Senior Manager II, HR Business Partner"
1417,http://www.indeed.com/cmp/Albert-Einstein-College-of-Medicine,Albert Einstein College of Medicine,http://www.indeed.com/rc/clk?jk=8821f352660a8e59&fccid=65ce85f45facac9b,"Bronx, NY","As the University Hospital for the Albert Einstein College of Medicine, Montefiore is a premier academic health system, employing Einstein’s clinical faculty...","Senior Director of Development, Annual Programs and Alumni Relations"
1418,http://www.indeed.com/cmp/Walmart-Ecommerce,Walmart eCommerce,http://www.indeed.com/rc/clk?jk=9f53ee3243cf7107&fccid=8c49e99f20f89e48,"Sunnyvale, CA","Data scientists, front and back-end engineers, product managers, and web and UX/UI teams collaborate alongside e-commerce experts to envision, prototype, and...","Marketing Program Manager, VUDU"
1419,,Tighe & Bond,http://www.indeed.com/rc/clk?jk=6af22122df495c97&fccid=93ac0b5ec312bba2,"Westfield, MA 01085",Update Project Managers on relevant project financial/performance data including budget and overruns as well as ensuring that contracts and amendments are...,Biller/Staff Accountant
1420,http://www.indeed.com/cmp/Apple,Apple,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALQmW7bRT3ZHKtaJjNXoPCk-0cM-l34xOFPWKqIvS2lWSq05NV_kkvGRlQcNMmayG_IF0sJM754ko_fNdaAu4z8ZTtrZ1NKD-tCAelz2kg6rHF6SKruD7fmyblbL-ByvZUQcBz8vJ2i3koyv72eEE0C5_C2hE3NhFw0VPAa9YBE1mLVVtScUmxSLvOITtR8o5EWqr02j4GRJ7dIjKEzWKbo2gpX1L64fE7FCutrIAmYjnpEhjSvDmHZRORgOCMYiL1HxzjADwS0oGka2Yxfpx2rPr01Ytq7s_KK0yr7m29ER1SStEGwL37deJfdlfGLn_TPC6mJGroStQb53q_Xpv2vXuh5brkXoGfx5HbXubIq5UKVx76qUqApM2dL6bYTm9Lhi4QD2Lw_ArqivhLG9uMm-cBt5fgS0DpPEn1Mbp6MdCMFEpjD3FSQgDIUkmllHtcn0weBMIrp1UCL2OBwOIGQdbzbsLW6jpcDqU3gEItbx8dawHhrCweYv6AOiTUlDP_JPrCEs-jwUQyYBxGcLe6zdfNEkB-JU7yunujRF0IctKk3vhpEIwC&p=4&sk=&fvj=0,"Santa Clara Valley, CA","Graduate degree required in Business (with quantitative emphasis), Statistics, Data Mining, Machine Learning, Analytics, Econometrics, Mathematics, Operations...",Sr. Data Scientist for Product Marketing - Customer Analytics Engineering
1421,http://www.indeed.com/cmp/Walmart-Ecommerce,Walmart eCommerce,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ASqHCEO9GpEUGjkXl8JxXxJB8G4bxm4-V1wqiPq6GTVg0dexUg4LUC1Xvy-Hj3JfvgW6Kn5vqROfEP7DBmdabnwGqVZXSr7gqBOaZltwR5TlPJtKzwqE1-IO0CXhoGzDGP3SoNTUll1xhn7NJxNuAuJ8V6CN817jJ0Z0QP-Rm0RlJL8cXCEsYPPovapetTL0MaYSK0v2wRk7oGyNKYqiFIwmdRayjbEC5ymElHok_Oy2v_vlw30TfS-dIxSr6o7Z0uZ0d4CxD9R044LntpLcR4ulXswxMwzS1XT0XrSigDaenh3xIYuAv8OhZA4oySCoAuJK6UQHWodEaQC6RLPGQKrHRzcicJukQQ2rGaKHehHDlNqcLHE5lRV-0B1IP1NOhH_Lx9hAYqj86HkRgu7Pwo&p=5&sk=&fvj=0,"San Bruno, CA 94066","We employ big data at scale -- from machine learning, data mining and optimization algorithms, to modeling and analyzing massive flows of data from online,...",Data Scientist
1422,,"Syntelli Solutions, Inc",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dqrr-Rjg2XLksGNbp1zr5zrpCZUmaYUPA5zQ_vrCj_X6a_99tNJpNpXW6b2-NnzR-s72LGlIrkkvWFRwr2frmiwkGfTVc8Qgg6uKo4D4z8Hcb6niEHqdp_J0Q9g6aYSoYTmug_FVffV-BytzsyRywafvrMsPx6M0mgmFfVksXulmddZJ73AEr2UecvHdCh4xIBet-tI8gkvQ5W_OIS1bga6QoXGM2rIOyKOTIvOeBoYs-6MhSYpbJ8YxkZJnsxVze3mileN_XWXb5GiXN7fgBNzEWXfSSSK6J8dEPw4KGmgb3jB-_ALVEOOfILNm_1OYs0uT8yPasQ3NXyiAkglNgBw36OxNcVN4rKpOmgP53BVwfpPnqf1VZbZnCyb9yLNhsiup3BcG7P6l3jtf6Bk7Q82HZgAUqliWc9kmW1ZRE65A==&p=1&sk=&fvj=1,"Charlotte, NC 28277",Senior/Lead Data Scientist:. 2+ years as Senior/Lead Data Scientist. Lead role in our very fast growing Data Science team from marketing analytics perspective....,Data Scientist
1423,http://www.indeed.com/cmp/Apple,Apple,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALQmW7bRT3ZHKtaJjNXoPCk-0cM-l34xOFPWKqIvS2lWSq05NV_kkvGRlQcNMmayG_IF0sJM754ko_fNdaAu4z8ZTtrZ1NKD-tCAelz2kg6rHF6SKruD7fmyblbL-ByvZUQcBz8vJ2i49_j4n4VttaWEFGjgWczD4T0X01gHfHMeGBOU-RRIPJDEzbF6l10Gwa64fIg6NET1ZOULzgvz6j2_Rk2LL9IGCZo1oEEqhtOWXTSolZoTfZ7um8dU0NCHpwvR9u8vyWLc2npKP646Z0n1r7if_P0RC1WdzLNWfxALmPuwei3bWYxCBrfbGApUrZbBb5maNgjPlYU-6mGFKVhrVR4LC9F8QJniuRMlVmpr1hy9eEd_iZuM5ExWHr_rMWzgEqw23Sm26vlphSft6pQbzkrT_S3-mM-hfK20Rt_Unr50ywtCNUIy0tIgpiPkg6rAWPZAldd628KUZkLXHLPumDgAl3nMqF2lqzGB_sAUMWg06rRtO9ZTeLJltHbaazaXflRSDP3sFC7WXI1WINE4clYxctSWDl9al9aNQ0mlxr5_i-3_hQ&p=2&sk=&fvj=0,"Santa Clara Valley, CA","Graduate degree required in Business (with quantitative emphasis), Statistics, Data Mining, Machine Learning, Analytics, Econometrics, Mathematics, Operations...",Sr. Data Scientist for Product Marketing - Customer Analytics Engineering
1424,http://www.indeed.com/cmp/Norwich-Pharma-Services,Norwich Pharma Services,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bc1Uk6hk32V41oqfeZq78_6tSs421HMn5AfGl_R7HVJYx5_mvEZHYSwV6R84cM01sHX14l_lkSrmDcdrSt6PQGgqYxi8BvCeTVPJXXjtJfF-8i0WPoNypjIpObRDai1qUHUev2qaSPh0xOewf7Aru5h7mMEt5tjg7htgL7LGQLM-wJFGHJYsJ0mQdHzfthlVFCJDITilHkh_wKO0neKYyX287QxmGef-qXy0CFEcjPFWwFx-SXsH20AjvL9GBbyrLKh7W5LxFgTR-3N6exCIwlElwPdcqiR5bO2Vg_90AyV2M_PxnQnWbmWj9HfUP3TcmznYefsW09PJa2VwpRnKHObQSw-zUQKXh7nhCh81VhXRhU3jy6YIQC2Mxn8cALZH2J7wQfVfLXEiIw_GOS2VUyTJDZKWxO2hah8dWRwAwujFDm6yA5L-3DP_V_xBt3KrPdGtu5mRMOExUQZg-wJrhDDvEwIeqiaJ9Wr1wVR4-8T5p5Kb5y_Uza&p=3&sk=&fvj=0,"Norwich, NY","Responsible for technical and scientific integrity of work performed by personnel. Strong organizational skills, ability to manage and complete assigned....",Sr Research Associate
1425,http://www.indeed.com/cmp/Celgene-Corporation,Celgene,http://www.indeed.com/rc/clk?jk=f53d6651217614ef&fccid=b7b2b0ecc148eab5,"San Francisco, CA",Developing skills in critical interpretation of scientific data and problem solving and reporting of scientific data....,"Scientist I, Pharmacology"
1426,,"TERRA Environmental, LLC",http://www.indeed.com/rc/clk?jk=a03d7a72057ed706&fccid=c84ca236189b14c6,"Reading, MA 01867",Project Scientist/Engineer - Project Managers - LSPs - PEs. Analyze laboratory and engineering data. Position requires Health & Safety Certification pursuant to...,Environmental Scientist/Engineer/Project Manager
1427,http://www.indeed.com/cmp/The-Aerospace-Corporation,The Aerospace Corporation,http://www.indeed.com/rc/clk?jk=5ef2c03a0577a2c8&fccid=ba923b146fa75d0d,"El Segundo, CA 90245","Experience working with data architectures, data standards, and cognizant of Industry and Government strategic plans for data products....",Range and Satellite Control Enterprise (RSCE) Senior Project Engineer
1428,http://www.indeed.com/cmp/Wsp-Parsons-Brinckerhoff,WSP | Parsons Brinckerhoff,http://www.indeed.com/rc/clk?jk=38098aa0fb9f278c&fccid=a0ecbc8328064f26,"Baltimore, MD","Approximately 34,500 employees, including engineers, technicians, scientists, architects, planners, surveyors, program and construction management professionals...",Telecommunications Design Engineer
1429,,Reperio Inc.,http://www.indeed.com/rc/clk?jk=dfbc9cba7e4e5b9a&fccid=0859df354dd6e9fd,"Cambridge, MA 02142 (East Cambridge area)","Phd, ms, physics, computer engineering, computer science, statistics, analytics, mit, massachusetts institute of technology, carnegie mellon, dartmouth,...",CTO / VP of Software Development / Chief Scientist
1430,http://www.indeed.com/cmp/Jazz-Pharmaceuticals,Jazz Pharmaceuticals,http://www.indeed.com/rc/clk?jk=469dae9b2361bc81&fccid=d3611f5bb96ad711,"Philadelphia, PA 19103 (Belmont area)",Minimum of 5 years of experience in developing software to analyze clinical data using the SAS system. Develop software systems to generate displays of clinical...,Senior Statistical Programmer (Medical Affairs)
